,sdata,PYR,BC,OLM,loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
77,"netParams.connParams.PYR->BC_AMPA.weight      0.000360
netParams.connParams.PYR->BC_NMDA.weight      0.001021
netParams.connParams.PYR->OLM_AMPA.weight     0.000378
netParams.connParams.PYR->OLM_NMDA.weight     0.000854
netParams.connParams.PYR->PYR_AMPA.weight     0.000017
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.420000
BC                                           16.600000
OLM                                           5.120000
dtype: float64",3.42,16.6,5.12,4.112966666666662,34.061224699020386,False,1,ebc4ba8c,2023-07-29_12-40-25,1690648825,34.061224699020386,264052,node09,10.0.0.9,34.061224699020386,1,0.00036,0.0010211999999999999,0.000378,0.0008539999999999999,1.7400000000000003e-05,3.28e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_ebc4ba8c_78_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0010,netParams_co_2023-07-29_12-39-51"
78,"netParams.connParams.PYR->BC_AMPA.weight      0.000342
netParams.connParams.PYR->BC_NMDA.weight      0.001421
netParams.connParams.PYR->OLM_AMPA.weight     0.000266
netParams.connParams.PYR->OLM_NMDA.weight     0.000959
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.380000
BC                                           20.700000
OLM                                           5.420000
dtype: float64",3.38,20.7,5.42,1.6013666666666664,32.92575716972351,False,1,f739b6c3,2023-07-29_12-40-58,1690648858,32.92575716972351,264052,node09,10.0.0.9,32.92575716972351,1,0.000342,0.0014214,0.0002664,0.000959,2.9200000000000005e-05,4.4799999999999995e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_f739b6c3_79_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0014,netParams_co_2023-07-29_12-40-25"
79,"netParams.connParams.PYR->BC_AMPA.weight      0.000299
netParams.connParams.PYR->BC_NMDA.weight      0.001697
netParams.connParams.PYR->OLM_AMPA.weight     0.000184
netParams.connParams.PYR->OLM_NMDA.weight     0.000840
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.110000
BC                                           19.900000
OLM                                           3.380000
dtype: float64",3.11,19.9,3.38,0.0336666666666665,32.553914070129395,False,1,162cb9fb,2023-07-29_12-41-31,1690648891,32.553914070129395,264052,node09,10.0.0.9,32.553914070129395,1,0.0002988,0.0016974,0.00018360000000000002,0.00084,2.7800000000000005e-05,4.32e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_162cb9fb_80_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-29_12-40-58"
80,"netParams.connParams.PYR->BC_AMPA.weight      0.000533
netParams.connParams.PYR->BC_NMDA.weight      0.001904
netParams.connParams.PYR->OLM_AMPA.weight     0.000184
netParams.connParams.PYR->OLM_NMDA.weight     0.000840
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.990000
BC                                           19.600000
OLM                                           2.810000
dtype: float64",2.99,19.6,2.81,0.1893666666666665,34.56548476219177,False,1,2ed1a310,2023-07-29_12-42-05,1690648925,34.56548476219177,264052,node09,10.0.0.9,34.56548476219177,1,0.0005328,0.0019044,0.00018360000000000002,0.00084,2.8000000000000003e-05,4.32e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_2ed1a310_81_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0019,netParams_co_2023-07-29_12-41-31"
81,"netParams.connParams.PYR->BC_AMPA.weight      0.000299
netParams.connParams.PYR->BC_NMDA.weight      0.001697
netParams.connParams.PYR->OLM_AMPA.weight     0.000209
netParams.connParams.PYR->OLM_NMDA.weight     0.000868
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.100000
BC                                           20.000000
OLM                                           3.290000
dtype: float64",3.1,20.0,3.29,0.0600000000000001,32.774476528167725,False,1,b14745e4,2023-07-29_12-42-38,1690648958,32.774476528167725,264052,node09,10.0.0.9,32.774476528167725,1,0.0002988,0.0016974,0.0002088,0.0008680000000000001,2.9200000000000005e-05,4.08e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_b14745e4_82_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-29_12-42-05"
82,"netParams.connParams.PYR->BC_AMPA.weight      0.000302
netParams.connParams.PYR->BC_NMDA.weight      0.001711
netParams.connParams.PYR->OLM_AMPA.weight     0.000212
netParams.connParams.PYR->OLM_NMDA.weight     0.000805
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.100000
BC                                           17.900000
OLM                                           2.540000
dtype: float64",3.1,17.9,2.54,1.3875000000000008,33.381126403808594,False,1,4a3d358e,2023-07-29_12-43-12,1690648992,33.381126403808594,264052,node09,10.0.0.9,33.381126403808594,1,0.00030240000000000003,0.0017112,0.0002124,0.0008049999999999999,2.9200000000000005e-05,4.08e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_4a3d358e_83_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-29_12-42-38"
83,"netParams.connParams.PYR->BC_AMPA.weight      0.000277
netParams.connParams.PYR->BC_NMDA.weight      0.001794
netParams.connParams.PYR->OLM_AMPA.weight     0.000202
netParams.connParams.PYR->OLM_NMDA.weight     0.000875
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.000000
BC                                           16.600000
OLM                                           2.530000
dtype: float64",3.0,16.6,2.53,3.5363999999999964,32.186339378356934,False,1,2a34a705,2023-07-29_12-43-44,1690649024,32.186339378356934,264052,node09,10.0.0.9,32.186339378356934,1,0.0002772,0.001794,0.00020160000000000002,0.0008749999999999999,2.9e-05,4.36e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_2a34a705_84_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0018,netParams_co_2023-07-29_12-43-12"
84,"netParams.connParams.PYR->BC_AMPA.weight      0.000263
netParams.connParams.PYR->BC_NMDA.weight      0.001849
netParams.connParams.PYR->OLM_AMPA.weight     0.000194
netParams.connParams.PYR->OLM_NMDA.weight     0.000763
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.360000
BC                                           19.800000
OLM                                           2.420000
dtype: float64",3.36,19.8,2.42,0.3709666666666669,34.8741250038147,False,1,312bbc5f,2023-07-29_12-44-19,1690649059,34.8741250038147,264052,node09,10.0.0.9,34.8741250038147,1,0.0002628,0.0018492,0.0001944,0.000763,2.68e-05,4.2000000000000004e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_312bbc5f_85_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0018,netParams_co_2023-07-29_12-43-44"
85,"netParams.connParams.PYR->BC_AMPA.weight      0.000313
netParams.connParams.PYR->BC_NMDA.weight      0.001642
netParams.connParams.PYR->OLM_AMPA.weight     0.000180
netParams.connParams.PYR->OLM_NMDA.weight     0.000791
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.190000
BC                                           17.900000
OLM                                           2.630000
dtype: float64",3.19,17.9,2.63,1.3227000000000009,34.27248740196228,False,1,7b7d2f80,2023-07-29_12-44-53,1690649093,34.27248740196228,264052,node09,10.0.0.9,34.27248740196228,1,0.0003132,0.0016422,0.00018,0.000791,2.82e-05,3.959999999999999e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_7b7d2f80_86_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-44-19"
86,"netParams.connParams.PYR->BC_AMPA.weight      0.000328
netParams.connParams.PYR->BC_NMDA.weight      0.001725
netParams.connParams.PYR->OLM_AMPA.weight     0.000220
netParams.connParams.PYR->OLM_NMDA.weight     0.000847
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.040000
BC                                           16.300000
OLM                                           2.630000
dtype: float64",3.04,16.3,2.63,4.11853333333333,32.28898406028748,False,1,ebfd5ee8,2023-07-29_12-45-26,1690649126,32.28898406028748,264052,node09,10.0.0.9,32.28898406028748,1,0.00032760000000000005,0.001725,0.00021960000000000003,0.0008470000000000001,2.7400000000000002e-05,4.64e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_ebfd5ee8_87_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-29_12-44-53"
87,"netParams.connParams.PYR->BC_AMPA.weight      0.000299
netParams.connParams.PYR->BC_NMDA.weight      0.001587
netParams.connParams.PYR->OLM_AMPA.weight     0.000205
netParams.connParams.PYR->OLM_NMDA.weight     0.000728
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.210000
BC                                           17.000000
OLM                                           2.640000
dtype: float64",3.21,17.0,2.64,2.6652666666666653,34.5763955116272,False,1,fe71d677,2023-07-29_12-46-00,1690649160,34.5763955116272,264052,node09,10.0.0.9,34.5763955116272,1,0.0002988,0.0015869999999999999,0.0002052,0.0007279999999999999,2.98e-05,4.52e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_fe71d677_88_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-45-26"
88,"netParams.connParams.PYR->BC_AMPA.weight      0.000288
netParams.connParams.PYR->BC_NMDA.weight      0.001684
netParams.connParams.PYR->OLM_AMPA.weight     0.000238
netParams.connParams.PYR->OLM_NMDA.weight     0.000938
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           2.910000
BC                                           17.100000
OLM                                           3.150000
dtype: float64",2.91,17.1,3.15,2.3490999999999964,33.1861412525177,False,1,54e51a8a,2023-07-29_12-46-34,1690649194,33.1861412525177,264052,node09,10.0.0.9,33.1861412525177,1,0.000288,0.0016836,0.00023760000000000003,0.000938,2.84e-05,4.96e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_54e51a8a_89_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-29_12-46-00"
89,"netParams.connParams.PYR->BC_AMPA.weight      0.000252
netParams.connParams.PYR->BC_NMDA.weight      0.001628
netParams.connParams.PYR->OLM_AMPA.weight     0.000230
netParams.connParams.PYR->OLM_NMDA.weight     0.000917
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           3.060000
BC                                           19.500000
OLM                                           3.460000
dtype: float64",3.06,19.5,3.46,0.0394999999999998,33.95394229888916,False,1,aecec8b2,2023-07-29_12-47-08,1690649228,33.95394229888916,264052,node09,10.0.0.9,33.95394229888916,1,0.000252,0.0016284,0.00023040000000000002,0.0009170000000000001,2.9200000000000005e-05,5.600000000000001e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_aecec8b2_90_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-46-34"
90,"netParams.connParams.PYR->BC_AMPA.weight      0.000248
netParams.connParams.PYR->BC_NMDA.weight      0.001615
netParams.connParams.PYR->OLM_AMPA.weight     0.000227
netParams.connParams.PYR->OLM_NMDA.weight     0.000910
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.260000
BC                                           21.000000
OLM                                           4.260000
dtype: float64",3.26,21.0,4.26,0.7735000000000004,32.86946940422058,False,1,62f7e663,2023-07-29_12-47-41,1690649261,32.86946940422058,264052,node09,10.0.0.9,32.86946940422058,1,0.0002484,0.0016145999999999999,0.0002268,0.00091,2.9200000000000005e-05,5.32e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_62f7e663_91_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-47-08"
